target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0
1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0
0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0
0.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
0.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
0.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0
0.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0
1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0
0.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0
0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0
0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0
0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0
0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0
1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0
0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0
0.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0
0.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0
1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0
0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0
1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0
0.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0
1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0
0.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0
1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0
0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0
1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0
0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0
0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0
0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0
1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0
0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
0.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
1.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
0.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
1.0,3.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0
0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0
0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0
0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
0.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
0.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
0.0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0
1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0
0.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
0.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0
0.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
0.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0
1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0
0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0
1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
1.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
0.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
0.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0
0.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0
1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0
1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
1.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0
0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
1.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0
1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0
0.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0
1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0
0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
0.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
0.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
0.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0
0.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0
1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0
1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0
0.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
0.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0
